id,type,temp_air,temp_process,speed,torque,tool_wear,is_failure
32395,H,300.4,309.4,1530,40.4,112,0
50162,L,300.5,309.5,1795,27.7,117,0
50163,L,300.6,309.6,1290,57.4,119,0
50164,L,300.6,309.7,1639,30.4,121,0
50165,L,300.7,309.8,1596,31.5,123,0
50166,L,300.6,309.8,1455,48.0,125,0
17847,M,300.6,309.8,1659,28.9,127,0
17848,M,300.6,309.8,1532,42.5,130,0
50169,L,300.6,309.8,1502,42.4,133,0
50170,L,300.6,309.8,1688,28.6,135,0
17851,M,300.5,309.7,1341,50.9,137,0
17852,M,300.5,309.7,1685,29.4,140,0
17853,M,300.5,309.8,1370,55.9,143,0
50174,L,300.5,309.8,1461,52.5,146,0
50175,L,300.5,309.8,1550,37.4,148,0
17856,M,300.5,309.8,1508,37.8,150,0
50177,L,300.5,309.8,1345,62.7,153,0
50178,L,300.5,309.7,1616,34.5,155,0
50179,L,300.5,309.7,1395,61.0,157,0
32414,H,300.5,309.8,1324,72.8,159,1
50181,L,300.5,309.8,1445,43.9,164,0
17862,M,300.5,309.8,1555,38.9,166,0
17863,M,300.6,309.9,1449,42.4,169,0
17864,M,300.5,309.9,1466,53.2,172,0
50185,L,300.5,309.9,1503,37.4,175,0
50186,L,300.4,309.7,1488,35.7,177,0
50187,L,300.4,309.7,1314,50.2,179,0
17868,M,300.4,309.7,1547,38.0,181,0
17869,M,300.4,309.7,1466,39.8,184,0
50190,L,300.3,309.6,1537,37.1,187,0
17871,M,300.2,309.5,1434,51.5,189,0
50192,L,300.4,309.6,1432,44.7,192,0
50193,L,300.5,309.6,1390,48.4,194,0
50194,L,300.5,309.7,1580,42.8,196,0
50195,L,300.5,309.7,1589,30.5,198,0
50196,L,300.5,309.8,1441,48.8,200,0
50197,L,300.5,309.8,1305,51.7,202,0
17878,M,300.5,309.8,1566,35.9,204,0
50199,L,300.5,309.8,1379,54.2,207,1
50200,L,300.4,309.6,1543,38.1,209,0
50201,L,300.5,309.8,1421,49.6,211,0
50202,L,300.5,309.6,1760,30.6,213,0
50203,L,300.4,309.5,1711,29.2,215,0
50204,L,300.5,309.6,1465,41.6,217,0
50205,L,300.5,309.6,1366,50.2,219,0
17886,M,300.4,309.5,1888,21.9,221,0
50207,L,300.5,309.5,1777,23.6,0,0
50208,L,300.5,309.5,1379,55.6,2,0
50209,L,300.4,309.5,1525,51.3,4,0
17890,M,300.4,309.6,1563,34.0,6,0
17891,M,300.5,309.7,1389,43.3,9,0
17892,M,300.6,309.8,1447,42.9,12,0
17893,M,300.6,309.7,1934,22.8,15,0
32448,H,300.6,309.7,1470,43.8,18,0
17895,M,300.6,309.7,1428,42.6,23,0
50216,L,300.4,309.6,1319,48.1,26,0
50217,L,300.5,309.7,1887,24.3,28,0
50218,L,300.4,309.5,1349,50.4,30,0
17899,M,300.3,309.5,1665,31.4,32,0
50220,L,300.3,309.5,1474,38.7,35,0
50221,L,300.4,309.5,1543,38.9,37,0
17902,M,300.2,309.4,1459,43.9,39,0
50223,L,300.3,309.5,1551,37.9,42,0
50224,L,300.2,309.4,1981,21.4,44,0
50225,L,300.2,309.4,1526,35.3,46,0
17906,M,300.2,309.4,1501,40.0,48,0
50227,L,300.2,309.4,1558,38.3,51,0
50228,L,300.2,309.3,1532,43.2,53,0
50229,L,300.1,309.2,1326,55.9,55,0
50230,L,300.2,309.2,1431,51.3,57,0
50231,L,300.2,309.3,1366,49.3,59,0
50232,L,300.1,309.2,1421,42.5,61,0
32467,H,300.2,309.3,1506,35.6,63,0
32468,H,300.2,309.3,1342,48.7,68,0
50235,L,300.1,309.2,1427,37.6,73,0
50236,L,300.2,309.2,1667,29.9,75,0
50237,L,300.1,309.1,1400,46.7,77,0
50238,L,300.0,309.0,1709,32.1,79,0
17919,M,300.0,309.0,1368,45.8,81,0
50240,L,300.0,309.1,1882,23.8,84,0
50241,L,300.1,309.1,1353,58.7,86,0
50242,L,299.9,309.0,1553,40.0,88,0
50243,L,300.0,309.1,1431,45.4,90,0
17924,M,300.1,309.1,1731,30.4,92,0
17926,M,300.1,309.2,1457,44.3,98,0
50247,L,300.1,309.2,1533,37.0,101,0
32482,H,300.0,309.0,1622,31.8,103,0
50249,L,300.0,309.1,1791,28.2,108,0
50250,L,300.0,309.1,1631,28.3,110,0
50251,L,300.0,309.0,2174,16.9,112,0
50252,L,300.1,309.0,1314,58.2,114,0
50253,L,300.1,309.1,1478,46.9,116,0
50254,L,300.1,309.2,1783,27.3,118,0
17935,M,300.1,309.2,1385,46.1,120,0
50256,L,300.0,309.2,1444,43.6,123,0
50257,L,300.1,309.3,1841,23.0,125,0
17938,M,300.1,309.4,1349,56.2,127,0
50259,L,300.1,309.3,1340,56.0,130,0
17940,M,299.9,309.2,1539,43.2,132,0
17941,M,300.0,309.3,1932,21.8,135,0
17942,M,300.0,309.3,1407,43.9,138,0
50263,L,300.1,309.3,1712,28.5,141,0
32498,H,300.1,309.4,1329,55.2,143,0
50265,L,300.1,309.2,1441,42.9,148,0
50266,L,300.0,309.2,1610,32.1,150,0
17947,M,300.0,309.1,1474,45.2,152,0
17948,M,300.0,309.1,1624,30.8,155,0
32503,H,300.1,309.3,1520,38.2,158,0
32504,H,300.1,309.3,1448,45.8,163,0
50271,L,300.0,309.3,1558,29.7,168,0
17952,M,300.0,309.3,2293,16.3,170,0
50273,L,300.0,309.3,1397,51.2,173,0
50274,L,300.0,309.3,1972,22.0,175,0
17955,M,299.9,309.2,1574,36.5,177,0
50276,L,299.9,309.2,1560,38.9,180,0
17957,M,299.9,309.2,1353,49.8,182,0
17958,M,299.9,309.2,1389,51.2,185,0
17959,M,299.9,309.1,1513,43.8,188,0
50280,L,299.8,309.1,1578,42.1,191,0
32515,H,299.8,309.0,1467,37.3,193,0
50282,L,299.9,309.1,1412,48.3,198,0
50283,L,299.8,309.1,1668,30.3,200,0
17964,M,299.8,309.2,1678,29.8,202,0
50285,L,299.8,309.1,1612,35.4,205,0
50286,L,299.8,309.1,1485,39.9,207,0
17967,M,299.8,309.1,1456,39.4,209,0
50288,L,299.8,309.2,1504,38.7,212,0
50289,L,299.9,309.2,1491,44.3,214,0
32524,H,299.9,309.2,1525,33.2,0,0
50291,L,300.0,309.2,1759,27.9,5,0
17972,M,299.8,309.1,1355,56.7,7,0
17973,M,299.9,309.1,1345,56.8,10,0
17974,M,299.9,309.2,1683,30.5,13,0
50295,L,299.9,309.2,1658,34.8,16,0
50296,L,300.0,309.2,1566,34.4,18,0
17977,M,300.1,309.3,1469,43.9,20,0
17978,M,300.2,309.5,1458,46.9,23,0
50299,L,300.1,309.4,1858,23.6,26,0
32534,H,300.1,309.4,1563,40.8,28,0
50301,L,300.1,309.4,2141,17.9,33,0
50302,L,300.0,309.3,1473,46.0,35,0
32537,H,300.0,309.4,1498,38.5,37,0
50304,L,300.1,309.4,1568,39.7,42,0
50305,L,300.1,309.4,1694,27.4,44,0
50306,L,300.0,309.4,1499,35.7,46,0
50307,L,300.0,309.5,1717,28.3,48,0
17988,M,300.1,309.5,1462,42.8,50,0
50309,L,300.1,309.6,1642,34.5,53,0
50310,L,300.1,309.6,1760,25.4,55,0
50311,L,300.1,309.5,1660,32.7,57,0
50312,L,300.1,309.5,1557,40.6,59,0
32547,H,300.2,309.6,1442,49.2,61,0
50314,L,300.2,309.6,1359,51.5,66,0
50315,L,300.4,309.8,1342,52.5,68,0
50316,L,300.4,309.9,1435,54.8,70,0
50317,L,300.4,309.9,1567,36.5,72,0
50318,L,300.4,309.9,1376,43.5,74,0
32553,H,300.4,309.9,1513,38.7,76,0
32554,H,300.4,309.9,2563,12.8,81,1
50321,L,300.5,310.0,1521,45.1,86,0
50322,L,300.6,310.0,1658,34.7,88,0
32557,H,300.6,310.0,1419,42.4,90,0
18004,M,300.6,310.0,1478,36.3,95,0
18005,M,300.5,310.0,1415,43.5,98,0
18006,M,300.5,309.9,1780,26.5,101,0
18007,M,300.4,309.7,1440,42.8,104,0
32562,H,300.4,309.8,1448,39.7,107,0
32563,H,300.4,309.7,1500,35.2,112,0
50330,L,300.4,309.8,1513,32.9,117,0
50331,L,300.5,309.8,1428,43.8,119,0
18012,M,300.5,309.8,1473,42.3,121,0
18013,M,300.5,309.9,1483,49.3,124,0
50334,L,300.4,309.7,1534,42.5,127,0
50335,L,300.5,309.8,1367,54.0,129,0
50336,L,300.4,309.7,1467,36.9,131,0
18017,M,300.4,309.7,1488,42.2,133,0
50338,L,300.4,309.7,1679,30.1,136,0
32573,H,300.4,309.8,1409,47.5,138,0
18020,M,300.4,309.7,1367,51.2,143,0
50341,L,300.4,309.8,1314,63.1,146,0
50342,L,300.5,309.9,1480,40.0,148,0
50343,L,300.4,309.8,1549,38.9,150,0
50344,L,300.4,309.7,1685,31.3,152,0
50345,L,300.4,309.6,1536,34.5,154,0
18026,M,300.4,309.7,1539,37.7,156,0
50347,L,300.4,309.7,1384,45.1,159,0
18028,M,300.4,309.6,1614,30.3,161,0
18029,M,300.4,309.6,1675,35.5,164,0
18030,M,300.4,309.7,1685,32.3,167,0
50351,L,300.4,309.6,1386,56.9,170,0
18032,M,300.3,309.6,1488,41.3,172,0
50353,L,300.3,309.6,1624,32.6,175,0
50354,L,300.3,309.6,1600,34.6,177,0
50355,L,300.3,309.6,1468,44.7,179,0
50356,L,300.3,309.6,1435,45.4,181,0
18037,M,300.2,309.5,1564,33.4,183,0
18038,M,300.2,309.4,1329,53.6,186,0
50359,L,300.1,309.3,1570,36.8,189,0
18040,M,300.2,309.4,1433,48.8,191,0
50361,L,300.2,309.4,1527,37.0,194,0
18042,M,300.1,309.3,1443,50.3,196,0
50363,L,300.1,309.3,1616,32.0,199,0
50364,L,300.1,309.3,1654,31.0,201,0
50365,L,300.1,309.3,1685,27.1,203,0
18046,M,300.2,309.4,1456,48.8,205,0
18047,M,300.2,309.4,1752,27.8,208,0
18048,M,300.1,309.2,1438,51.0,211,0
50369,L,300.1,309.1,1551,33.7,214,0
50370,L,300.1,309.2,1599,30.1,216,0
18051,M,300.1,309.2,1732,33.7,218,0
18052,M,300.1,309.2,1418,39.8,221,0
50373,L,300.0,309.1,1401,44.5,0,0
50374,L,300.0,309.0,1454,51.7,2,0
18055,M,300.0,309.2,1635,32.4,4,0
50376,L,300.0,309.1,1489,40.3,7,0
50377,L,300.0,309.1,1465,40.6,9,0
18058,M,300.0,309.1,1463,45.7,11,0
32613,H,300.1,309.1,1560,35.4,14,0
18060,M,300.1,309.2,1454,44.4,19,0
50381,L,300.2,309.1,1479,47.0,22,0
50382,L,300.2,309.2,1430,43.4,24,0
18063,M,300.1,309.1,1533,38.0,26,0
50384,L,300.1,309.0,1404,54.8,29,0
18065,M,300.1,308.9,1548,38.4,31,0
18066,M,300.1,309.0,1612,33.0,34,0
18067,M,300.2,309.0,1642,31.2,37,0
18068,M,300.2,309.1,1406,42.2,40,0
50389,L,300.3,309.2,1587,31.4,43,0
18070,M,300.3,309.2,1364,47.6,45,0
50391,L,300.3,309.2,1462,51.4,48,0
50392,L,300.3,309.2,1649,32.4,50,0
50393,L,300.4,309.2,1752,29.0,52,0
32628,H,300.4,309.3,1396,51.2,54,0
18075,M,300.5,309.4,2179,16.3,59,0
50396,L,300.5,309.5,1653,27.6,62,0
50397,L,300.6,309.5,2025,21.4,64,0
50398,L,300.6,309.6,1426,53.6,66,0
18079,M,300.6,309.6,1503,38.4,68,0
18080,M,300.7,309.6,1525,36.5,71,0
50401,L,300.6,309.6,1423,49.1,74,0
18082,M,300.7,309.7,1435,44.7,76,0
32637,H,300.6,309.5,1495,36.5,79,0
18084,M,300.6,309.5,1557,33.8,84,0
50405,L,300.6,309.4,1474,40.7,87,0
50406,L,300.5,309.3,1465,46.0,89,0
18087,M,300.5,309.3,1589,34.9,91,0
50408,L,300.5,309.3,1475,46.8,94,0
50409,L,300.6,309.4,1442,43.2,96,0
50410,L,300.6,309.4,1556,36.0,98,0
50411,L,300.7,309.3,1425,45.3,100,0
50412,L,300.7,309.3,1580,38.3,102,0
32647,H,300.8,309.4,1474,40.7,104,0
50414,L,300.8,309.4,1489,38.4,109,0
50415,L,300.8,309.4,1946,20.5,111,0
18096,M,300.8,309.4,1342,62.4,113,1
18097,M,300.9,309.5,1758,26.8,116,0
18098,M,300.9,309.4,1724,25.6,119,0
50419,L,301.0,309.5,1430,48.5,122,0
50420,L,300.9,309.5,1612,35.2,124,0
32655,H,300.9,309.5,1469,43.4,126,0
50422,L,300.9,309.6,1384,42.4,131,0
50423,L,301.0,309.6,1724,28.1,133,0
18104,M,301.0,309.6,1397,48.0,135,0
18105,M,301.0,309.6,1588,32.7,138,0
50426,L,301.0,309.7,1468,42.0,141,0
18107,M,301.0,309.8,1594,31.1,143,0
18108,M,301.0,309.7,1511,39.3,146,0
50429,L,301.1,309.8,1493,38.9,149,0
32664,H,301.2,309.8,1709,27.0,151,0
50431,L,301.1,309.6,1501,36.1,156,0
50432,L,301.1,309.7,1668,30.8,158,0
50433,L,301.1,309.6,1502,48.9,160,0
18114,M,301.0,309.7,1288,58.4,162,0
50435,L,301.0,309.7,1491,42.9,165,0
50436,L,301.1,309.8,1519,39.6,167,0
50437,L,301.2,309.9,1984,19.7,169,0
50438,L,301.2,309.9,1643,32.9,171,0
18119,M,301.2,310.0,1625,31.6,173,0
18120,M,301.3,310.0,2068,17.8,176,0
32675,H,301.3,310.1,1469,39.7,179,0
50442,L,301.3,310.1,1558,36.3,184,0
50443,L,301.3,310.0,1344,54.8,186,0
32678,H,301.3,310.1,1455,44.1,188,0
50445,L,301.3,310.1,1355,53.6,193,0
50446,L,301.3,310.1,1269,56.8,195,1
50447,L,301.3,310.0,1550,41.5,197,0
18128,M,301.3,310.1,1525,37.8,199,0
18129,M,301.3,310.0,1696,32.4,202,0
50450,L,301.4,310.1,1937,21.8,205,0
18131,M,301.4,310.0,1689,32.1,207,0
18132,M,301.3,310.0,1593,30.8,210,0
18133,M,301.3,309.9,1565,36.0,213,0
50454,L,301.3,310.0,1665,31.4,0,0
32689,H,301.3,310.0,1532,36.3,2,0
50456,L,301.3,310.0,1438,40.9,7,0
50457,L,301.3,310.1,1531,41.6,9,0
50458,L,301.3,310.0,1506,40.8,11,0
50459,L,301.2,309.9,1382,52.4,13,0
18140,M,301.2,309.9,1456,50.8,15,0
18141,M,301.2,310.0,1445,45.6,18,0
50462,L,301.2,309.9,1515,40.9,21,0
50463,L,301.2,309.9,1449,45.5,23,0
32698,H,301.2,309.9,1362,50.7,25,0
50465,L,301.2,309.9,1687,29.7,30,0
50466,L,301.2,310.0,1618,37.6,32,0
18147,M,301.2,310.1,1558,32.6,34,0
50468,L,301.3,310.1,1662,31.0,37,0
18149,M,301.2,310.1,1295,56.6,39,0
50470,L,301.2,310.2,1385,42.3,42,0
18151,M,301.2,310.1,1479,45.5,44,0
50472,L,301.3,310.3,1400,44.3,47,0
18153,M,301.2,310.3,1357,54.5,49,0
50474,L,301.1,310.2,1657,34.1,52,0
50475,L,301.1,310.2,1496,43.4,54,0
18156,M,301.2,310.3,1379,43.2,56,0
50477,L,301.2,310.3,1548,38.6,59,0
50478,L,301.2,310.3,1499,38.1,61,0
50479,L,301.3,310.5,1390,45.8,63,0
32714,H,301.3,310.4,1538,38.4,65,0
50481,L,301.3,310.5,1365,47.7,70,0
50482,L,301.3,310.5,1503,48.6,72,0
50483,L,301.2,310.4,1390,49.9,74,0
50484,L,301.2,310.3,1497,45.7,76,0
18165,M,301.3,310.4,1577,48.3,78,0
50486,L,301.4,310.5,1432,54.3,81,0
18167,M,301.4,310.5,1563,39.9,83,0
50488,L,301.4,310.4,1433,43.4,86,0
50489,L,301.3,310.4,1384,50.1,88,0
50490,L,301.3,310.4,1346,46.7,90,0
50491,L,301.3,310.4,1459,44.7,92,0
50492,L,301.4,310.4,1639,28.9,94,0
50493,L,301.4,310.4,1737,31.9,96,0
50494,L,301.4,310.5,1489,43.5,98,0
18175,M,301.5,310.6,1492,43.0,100,0
18176,M,301.4,310.5,1217,60.6,103,0
50497,L,301.5,310.5,1636,28.7,106,0
50498,L,301.4,310.4,1436,49.7,108,0
50499,L,301.4,310.4,1689,30.6,110,0
50500,L,301.5,310.5,2289,16.4,112,0
50501,L,301.5,310.6,1522,41.0,114,0
50502,L,301.5,310.5,1351,52.9,116,0
50503,L,301.5,310.5,1589,36.7,118,0
50504,L,301.5,310.6,1578,34.1,120,0
50505,L,301.5,310.6,1587,33.7,122,0
50506,L,301.5,310.6,1962,20.2,124,0
18187,M,301.5,310.6,2432,14.2,126,0
50508,L,301.6,310.6,1418,43.9,129,0
50509,L,301.6,310.7,1683,29.7,131,0
50510,L,301.7,310.8,1385,50.7,133,0
50511,L,301.7,310.8,1559,44.5,135,0
18192,M,301.7,310.8,1671,31.6,137,0
18193,M,301.6,310.8,1343,49.5,140,0
18194,M,301.6,310.8,1548,34.2,143,0
50515,L,301.7,310.9,1705,31.2,146,0
50516,L,301.6,310.8,1535,35.4,148,0
50517,L,301.6,310.8,1564,34.1,150,0
18198,M,301.6,310.9,1510,40.9,152,0
50519,L,301.6,310.9,1492,45.2,155,0
18200,M,301.5,310.8,1452,44.1,157,0
32755,H,301.4,310.7,1329,52.0,160,0
50522,L,301.5,310.8,1382,52.4,165,0
18203,M,301.5,310.8,1628,36.4,167,0
50524,L,301.4,310.7,1706,27.9,170,0
50525,L,301.3,310.7,1594,34.1,172,0
50526,L,301.3,310.7,1761,24.3,174,0
50527,L,301.3,310.6,1529,41.8,176,0
18208,M,301.3,310.7,1532,40.7,178,0
50529,L,301.4,310.7,1673,27.8,181,0
50530,L,301.4,310.8,1285,62.6,183,1
50531,L,301.4,310.8,1680,31.4,185,0
50532,L,301.4,310.8,1610,34.6,187,0
50533,L,301.6,310.9,1632,31.6,189,0
50534,L,301.6,310.9,1559,40.2,191,0
50535,L,301.5,310.8,1367,49.0,193,0
50536,L,301.6,310.8,1355,57.8,195,1
32771,H,301.6,310.7,1414,51.7,197,0
50538,L,301.5,310.6,1522,36.6,202,0
50539,L,301.5,310.6,1525,41.9,204,0
50540,L,301.5,310.6,1394,46.5,206,0
50541,L,301.5,310.6,1519,40.7,208,0
50542,L,301.4,310.6,1445,43.9,210,0
50543,L,301.4,310.6,1555,43.3,212,0
50544,L,301.4,310.5,1633,39.5,0,0
18225,M,301.4,310.6,1630,30.3,2,0
18226,M,301.4,310.7,1692,32.3,5,0
32781,H,301.5,310.7,1790,26.2,8,0
50548,L,301.5,310.8,1350,58.5,13,0
50549,L,301.5,310.9,2760,8.0,15,1
50550,L,301.4,310.7,1584,32.2,17,0
50551,L,301.4,310.7,1989,21.8,19,0
50552,L,301.4,310.8,1431,44.3,21,0
50553,L,301.4,310.7,1568,35.2,23,0
50554,L,301.4,310.7,1376,50.6,25,0
18235,M,301.4,310.6,1459,46.9,27,0
18236,M,301.5,310.8,1385,47.5,30,0
32791,H,301.5,310.8,1591,29.6,33,0
50558,L,301.5,310.7,1568,33.1,38,0
18239,M,301.4,310.7,1459,37.7,40,0
50560,L,301.4,310.7,1590,36.3,43,0
50561,L,301.3,310.6,1376,47.6,45,0
50562,L,301.3,310.6,1510,38.5,47,0
32797,H,301.4,310.6,1674,33.6,49,0
50564,L,301.3,310.6,1426,40.7,54,0
50565,L,301.5,310.7,1466,43.6,56,0
32800,H,301.5,310.8,1474,38.7,58,0
18247,M,301.6,310.8,1290,65.3,63,0
18248,M,301.7,310.9,1435,48.0,66,0
18249,M,301.5,310.7,1416,53.2,69,0
32804,H,301.5,310.7,1599,40.4,72,0
50571,L,301.5,310.7,1466,47.3,77,0
50572,L,301.5,310.7,1408,47.3,79,0
50573,L,301.5,310.6,1490,48.1,81,0
50574,L,301.5,310.6,1405,42.3,83,0
50575,L,301.4,310.5,1647,33.3,85,0
18256,M,301.4,310.6,1459,35.0,87,0
50577,L,301.4,310.6,1648,30.7,90,0
50578,L,301.4,310.7,1675,30.7,92,0
50579,L,301.4,310.7,1605,34.2,94,0
32814,H,301.4,310.7,1536,44.4,96,0
18261,M,301.4,310.7,1617,34.3,101,0
50582,L,301.4,310.6,1347,53.3,104,0
50583,L,301.3,310.5,1337,52.7,106,0
50584,L,301.3,310.4,1695,30.9,108,0
18265,M,301.3,310.4,1635,32.5,110,0
50586,L,301.2,310.4,1470,44.0,113,0
50587,L,301.2,310.4,1381,49.8,115,0
18268,M,301.2,310.4,1382,41.6,117,0
18269,M,301.2,310.4,1697,30.0,120,0
50590,L,301.2,310.3,1451,39.7,123,0
50591,L,301.3,310.3,1419,55.7,125,0
50592,L,301.3,310.3,1313,55.6,127,0
50593,L,301.3,310.3,1560,36.3,129,0
50594,L,301.3,310.3,1555,41.2,131,0
50595,L,301.4,310.4,1579,36.9,133,0
50596,L,301.5,310.5,1435,44.6,135,0
50597,L,301.6,310.6,1621,33.7,137,0
32832,H,301.6,310.6,1555,40.4,139,0
50599,L,301.5,310.5,1611,33.8,144,0
50600,L,301.6,310.6,1834,23.5,146,0
18281,M,301.5,310.5,1612,29.8,148,0
50602,L,301.5,310.4,1629,34.1,151,0
50603,L,301.4,310.4,1496,35.2,153,0
50604,L,301.5,310.5,1593,32.9,155,0
18285,M,301.5,310.5,1623,33.5,157,0
50606,L,301.5,310.5,1380,48.7,160,0
50607,L,301.6,310.6,1562,34.4,162,0
50608,L,301.6,310.6,1391,49.4,164,0
32843,H,301.5,310.5,1551,34.3,166,0
32844,H,301.6,310.6,1821,26.2,171,0
50611,L,301.6,310.7,1429,43.6,176,0
18292,M,301.6,310.7,2012,20.7,178,0
18293,M,301.6,310.6,1924,23.6,181,0
18294,M,301.5,310.5,1412,44.1,184,0
50615,L,301.5,310.5,1389,54.9,187,0
50616,L,301.5,310.5,1466,48.1,189,0
50617,L,301.5,310.5,2297,15.8,191,0
50618,L,301.4,310.4,1471,37.5,193,0
50619,L,301.4,310.3,1492,41.4,195,0
50620,L,301.3,310.3,1460,41.5,197,0
50621,L,301.4,310.4,1559,39.4,199,0
18302,M,301.4,310.5,1495,52.5,201,0
50623,L,301.5,310.5,1535,39.0,204,0
50624,L,301.5,310.6,1381,50.7,206,0
18305,M,301.6,310.6,1599,36.1,208,0
32860,H,301.6,310.6,1400,49.5,211,0
50627,L,301.7,310.6,1624,34.5,216,0
50628,L,301.6,310.6,1478,36.6,218,0
50629,L,301.7,310.7,1605,33.3,220,0
50630,L,301.6,310.6,1506,43.4,222,0
50631,L,301.6,310.6,1455,43.9,0,0
50633,L,301.5,310.4,1425,54.4,7,0
50634,L,301.5,310.4,1918,21.8,9,0
32869,H,301.4,310.3,1611,41.5,11,0
32870,H,301.4,310.4,1610,38.6,16,0
18317,M,301.5,310.4,2639,12.0,21,1
50638,L,301.5,310.4,1329,46.6,24,0
50639,L,301.5,310.4,1270,54.2,26,0
50640,L,301.5,310.3,1415,41.6,28,0
32875,H,301.6,310.4,1330,49.5,30,0
32876,H,301.6,310.5,1786,27.1,35,0
50643,L,301.6,310.5,1809,25.5,40,0
50644,L,301.7,310.6,1303,59.7,42,0
18325,M,301.8,310.7,1383,45.7,44,0
50646,L,301.7,310.6,1447,56.9,47,0
50647,L,301.8,310.7,1461,44.2,49,0
50648,L,301.8,310.7,2092,18.6,51,0
18329,M,301.8,310.7,1429,47.9,53,0
50650,L,301.8,310.8,1736,26.5,56,0
50651,L,301.8,310.7,1441,49.3,58,0
50652,L,301.8,310.7,1523,43.3,60,0
18333,M,301.8,310.8,1691,33.4,62,0
18334,M,301.9,310.8,1557,35.3,65,0
50655,L,301.8,310.7,1644,33.4,68,0
50656,L,301.8,310.6,1522,43.8,70,0
50657,L,301.8,310.7,1547,41.7,72,0
50658,L,301.8,310.7,1597,30.8,74,0
18339,M,301.8,310.8,1619,31.0,76,0
50660,L,301.9,310.8,1400,58.2,79,0
50661,L,302.0,310.9,1663,31.5,81,0
50662,L,301.9,310.8,1540,37.6,83,0
32897,H,301.9,310.8,1455,42.7,85,0
50664,L,301.9,310.8,1519,39.0,90,0
50665,L,301.9,310.8,1427,47.7,92,0
50666,L,301.9,310.8,1650,29.8,94,0
18347,M,301.8,310.8,1508,38.8,96,0
50668,L,301.9,310.9,1379,54.8,99,0
50669,L,301.9,310.9,1542,36.7,101,0
18350,M,301.9,310.9,1763,28.4,103,0
32905,H,301.9,310.9,1590,34.3,106,0
32906,H,301.9,311.0,1336,63.6,111,0
18353,M,301.9,311.0,1638,35.4,116,0
50674,L,301.9,311.0,1356,45.7,119,0
18355,M,301.9,311.0,1384,47.4,121,0
50676,L,301.9,310.9,1309,48.0,124,0
50677,L,301.9,311.0,1642,33.1,126,0
50678,L,301.9,311.0,1289,54.9,128,0
50679,L,301.9,311.0,1353,43.8,130,0
32914,H,301.9,311.0,1871,26.0,132,0
32915,H,301.9,311.0,1291,63.6,137,0
18362,M,301.8,310.9,1346,44.6,142,0
50683,L,301.7,310.8,1493,47.6,145,0
18364,M,301.7,310.8,1524,41.3,147,0
50685,L,301.6,310.8,1726,26.7,150,0
32920,H,301.6,310.8,1435,47.2,152,0
18367,M,301.7,310.8,1502,34.4,157,0
50688,L,301.7,310.9,1608,33.0,160,0
50689,L,301.8,311.0,1771,27.2,162,0
50690,L,301.7,311.0,1474,42.6,164,0
50691,L,301.8,311.0,1322,53.0,166,0
18372,M,301.8,311.0,1393,49.5,168,0
18373,M,301.9,311.1,1417,52.5,171,0
32928,H,301.9,311.0,1430,49.8,174,0
18375,M,301.9,311.1,1605,40.0,179,0
50696,L,302.0,311.1,1402,47.8,182,0
50697,L,302.0,311.0,1550,35.2,184,0
50698,L,301.9,311.0,1376,44.9,186,0
18379,M,301.9,310.9,1569,32.5,188,0
50700,L,301.9,311.0,1669,32.2,191,0
50701,L,301.9,311.0,1541,38.9,193,0
50702,L,301.8,311.0,1651,32.5,195,0
50703,L,301.8,310.9,1521,39.3,197,0
18384,M,301.8,310.8,1365,48.2,199,0
50705,L,301.8,310.9,1609,31.7,202,0
32940,H,301.8,310.8,1470,37.6,204,0
18387,M,301.9,310.9,1573,38.9,209,0
50708,L,302.0,310.9,1378,53.1,212,1
50709,L,301.9,310.9,1567,39.0,214,1
18390,M,301.9,310.9,1441,43.7,0,0
18391,M,301.9,310.9,1641,33.2,3,0
50712,L,301.9,310.9,1486,40.3,6,0
50713,L,302.0,311.0,1563,36.2,8,0
18394,M,302.0,311.1,1769,26.0,10,0
32949,H,301.9,311.0,1672,29.9,13,0
50716,L,302.0,311.0,1632,34.2,18,0
18397,M,302.0,311.0,1980,21.5,20,0
50718,L,302.0,311.1,1635,36.0,23,0
50719,L,302.0,311.0,1686,32.5,25,0
50720,L,301.9,310.9,1574,31.4,27,0
50721,L,301.8,310.8,1546,43.4,29,0
50722,L,301.8,310.9,1899,24.7,31,0
50723,L,301.8,310.9,1449,36.5,33,0
18404,M,301.9,310.9,1483,37.0,35,0
50725,L,301.8,310.8,1576,38.6,38,0
18406,M,301.9,310.9,1317,51.9,40,0
18407,M,301.9,311.0,1467,48.1,43,0
50728,L,301.9,310.9,1616,34.5,46,0
18409,M,301.8,310.9,1299,60.4,48,0
18410,M,301.9,311.0,1432,41.5,51,0
50731,L,301.9,310.9,1799,24.2,54,0
18412,M,301.8,310.9,1358,52.3,56,0
18413,M,301.8,310.8,1618,37.8,59,0
50734,L,301.9,310.8,1525,43.2,62,0
50735,L,301.8,310.7,1551,37.7,64,0
50736,L,301.9,310.8,1735,31.5,66,0
18417,M,301.8,310.7,1309,43.3,68,0
50738,L,301.7,310.6,1743,26.2,71,0
18419,M,301.7,310.7,1659,29.9,73,0
50740,L,301.8,310.7,1680,32.4,76,0
50741,L,301.7,310.6,1486,38.5,78,0
50742,L,301.7,310.6,1471,43.8,80,0
18423,M,301.8,310.7,1465,35.8,82,0
18424,M,301.7,310.6,1492,42.2,85,0
